,identifiant_unique,result_type,result_housenumber,result_street,result_postcode,result_citycode,result_city,result_district,result_context,result_score,latitude,longitude,origin
1209,guillet_cedric_68973_reparation,housenumber,1,Rue Maurice Pasquier,49100,49007,Angers,,"49, Maine-et-Loire, Pays de la Loire",0.9665909090909092,47.474717,-0.525954,cas_32
1210,3fg_informatique_179346_reparation_0667424623,street,,Boulevard de la padouane,13015,13215,Marseille,Marseille 15e Arrondissement,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.5718896969696969,43.353284,5.370161,cas_32
1211,asld_concept_204293_reparation,housenumber,3,Rue de Longuenee,49123,49160,Ingrandes-Le Fresne sur Loire,,"49, Maine-et-Loire, Pays de la Loire",0.9384500686106346,47.406589,-0.927268,cas_32
1212,les_cristaux_de_tizia_205576_reparation_0650021338,housenumber,587,Première Avenue,6600,06004,Antibes,,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",0.6345048558758315,43.60029,7.091974,cas_32
1213,m_s_phone_182664_reparation_0652869958,street,,Allée des potiers,13127,13117,Vitrolles,,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.6027545454545454,43.423188,5.271379,cas_32
1214,white_art_deco_202509_reparation_0658434021,housenumber,8,Avenue de la petite mer,13127,13117,Vitrolles,,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.9635763636363636,43.456008,5.23037,cas_32
1215,infonet_depannage_164148_reparation_0668661265,locality,,,19430,19045,La Chapelle-Saint-Géraud,,"19, Corrèze, Nouvelle-Aquitaine",0.7732281422924902,45.045201,1.954023,cas_32
1216,boussard_severin_200196_reparation,housenumber,12,En Parnay,71510,71480,Saint-Sernin-du-Plain,,"71, Saône-et-Loire, Bourgogne-Franche-Comté",0.7721863636363635,46.914943,4.60118,cas_32
1217,bgm_183507_reparation,housenumber,178,Rue Armand DUVIVIER,83600,83061,Fréjus,,"83, Var, Provence-Alpes-Côte d'Azur",0.9587663636363636,43.437772,6.734216,cas_32
1218,jymaata_222295_reparation_0663864266,housenumber,83,Rue François Reboul,83400,83069,Hyères,,"83, Var, Provence-Alpes-Côte d'Azur",0.9609954545454544,43.120467,6.110777,cas_32
1219,erigium_176359_reparation,street,,Rue de côte rousse,73000,73065,Chambéry,,"73, Savoie, Auvergne-Rhône-Alpes",0.6451535573122529,45.587322,5.923292,cas_32
1220,tremulot_mael_170987_reparation_0620293881,street,,Allée Danton,86000,86194,Poitiers,,"86, Vienne, Nouvelle-Aquitaine",0.9010040259740258,46.58754,0.380145,cas_32
1221,latelier_du_poujeau_174194_reparation_0630207765,housenumber,1032,Allee de Petrucail,33290,33322,Le Pian-Médoc,,"33, Gironde, Nouvelle-Aquitaine",0.8430460606060606,44.947541,-0.64768,cas_32
1222,lantre_de_la_terre_183172_reparation_0645842930,street,,Chemin de la Grésille,38150,38344,Roussillon,,"38, Isère, Auvergne-Rhône-Alpes",0.8713218403547671,45.376708,4.807429,cas_32
1223,metabikes_10177_reparation_0983517143,street,,Avenue des Carrés,74940,74010,Annecy,,"74, Haute-Savoie, Auvergne-Rhône-Alpes",0.88899,45.913159,6.142575,cas_32
1224,msphonie_93736_reparation,housenumber,13,Marche aux Choux,67600,67462,Sélestat,,"67, Bas-Rhin, Grand Est",0.8286410695187164,48.258448,7.4564,cas_32
1225,repair_cafe_92_sud_1792_initiatives_locales,housenumber,116,Avenue du Général Leclerc,92340,92014,Bourg-la-Reine,,"92, Hauts-de-Seine, Île-de-France",0.7821905278592375,48.778419,2.314726,cas_31
1226,repair_cafe_au_lieudit_le_bourg_310_initiatives_locales,street,,Route Françoise de la Chassaigne,24230,24466,Saint-Michel-de-Montaigne,,"24, Dordogne, Nouvelle-Aquitaine",0.5712747846889952,44.873949,0.032745,cas_31
1227,palmira_57430_reparation_0344030044,housenumber,40,Avenue du 8 Mai 1945,60000,60057,Beauvais,,"60, Oise, Hauts-de-France",0.9705172727272726,49.44223,2.095289,cas_32
1228,vivet_laetitia_9341_reparation_0616334458,housenumber,6,Rue des Duyeres,26750,26319,Saint-Michel-sur-Savasse,,"26, Drôme, Auvergne-Rhône-Alpes",0.8490712121212121,45.145196,5.119572,cas_32
1229,latelier_so__so_191792_reparation_0684125393,housenumber,1,Impasse du Bail Bertin,86380,86115,Jaunay-Marigny,,"86, Vienne, Nouvelle-Aquitaine",0.9497481818181818,46.747954,0.374505,cas_32
1230,cavuscens_vincent_3187_reparation_0647541159,housenumber,89,Place du snow,74110,74191,Morzine,,"74, Haute-Savoie, Auvergne-Rhône-Alpes",0.9499863636363636,46.190445,6.777998,cas_32
1231,haag_67_marlenheim_132540_reparation_0389725608,housenumber,4,rue des landgraves,67520,67282,Marlenheim,,"67, Bas-Rhin, Grand Est",0.8491889898989898,48.615347,7.503463,cas_32
1232,arnault_laurent_65853_reparation_0233205166,housenumber,47a,Route du Hameau Valognes,50330,50209,Gonneville-Le Theil,,"50, Manche, Normandie",0.9059386776859504,49.641186,-1.475229,cas_32
1233,m_delville_sebastien_77115_reparation_0323204427,housenumber,9,Avenue du General de Gaulle,2190,02073,Berry-au-Bac,,"02, Aisne, Hauts-de-France",0.951591818181818,49.402614,3.899364,cas_32
1234,em_services_161387_reparation_0621612112,housenumber,12,Rue du Moulin de Sault,64600,64024,Anglet,,"64, Pyrénées-Atlantiques, Nouvelle-Aquitaine",0.9667445454545456,43.479609,-1.511821,cas_32
1235,gerand_jonathan_166153_reparation_0645401388,housenumber,30,Chemin de la Paix,33920,33492,Saint-Yzan-de-Soudiac,,"33, Gironde, Nouvelle-Aquitaine",0.8593748484848485,45.143395,-0.412975,cas_32
1236,m_vallois_luc_97900_reparation_0329331926,housenumber,3,Le Pont de Pierre,88000,88160,Épinal,,"88, Vosges, Grand Est",0.9543763636363636,48.128058,6.425974,cas_32
1237,angevin_alice_161607_reparation_0681223753,street,,Rue Notre-Dame,64240,64289,La Bastide-Clairence,,"64, Pyrénées-Atlantiques, Nouvelle-Aquitaine",0.8868947893569844,43.429987,-1.256313,cas_32
1238,m_boussouiri_said_177885_reparation,housenumber,2,Traverse lafuente,13015,13215,Marseille,Marseille 15e Arrondissement,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.6367776672384219,43.331397,5.363451,cas_32
1239,vigier_philippe_12198_reparation_0663197532,housenumber,5,Impasse Emile Zola,63500,63178,Issoire,,"63, Puy-de-Dôme, Auvergne-Rhône-Alpes",0.9617345454545454,45.550692,3.259629,cas_32
1240,point_coutures_160779_reparation,street,,Rue Audry de Puyravault,17300,17299,Rochefort,,"17, Charente-Maritime, Nouvelle-Aquitaine",0.9694545454545452,45.937013,-0.960808,cas_32
1241,bomeka_193592_reparation_0641245510,housenumber,164,Rue Delpech,80000,80021,Amiens,,"80, Somme, Hauts-de-France",0.9808899999999998,49.880452,2.292547,cas_32
1242,agri_meca_21082_reparation_0490058843,street,,Route des Vignères,84300,84035,Cavaillon,,"84, Vaucluse, Provence-Alpes-Côte d'Azur",0.7127357312252963,43.86368,5.021275,cas_32
1243,atelier_danna_175713_reparation_0661655736,street,,Rue de la Gare,33290,33312,Parempuyre,,"33, Gironde, Nouvelle-Aquitaine",0.9635554545454544,44.945819,-0.612473,cas_32
1244,jolis_bidules_190893_reparation_0637329519,housenumber,1,Rue des Passades,24120,24547,Terrasson-Lavilledieu,,"24, Dordogne, Nouvelle-Aquitaine",0.8931265570599612,45.127072,1.304426,cas_32
1245,arts_et_cultures_33186_reparation_0493352767,housenumber,11,Rue Lascaris,6300,06088,Nice,,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",0.9766690909090908,43.699935,7.285128,cas_32
1246,daby_bassantee_216946_reparation_0650509457,housenumber,25,Rue Poussin,75016,75116,Paris,Paris 16e Arrondissement,"75, Paris, Île-de-France",0.8790237662337662,48.848546,2.262635,cas_32
1247,ruault_catherine_66163_reparation,housenumber,7,Lieu Dit l’Image Saint Pierre,50620,50409,Pont-Hébert,,"50, Manche, Normandie",0.6881679220779221,49.193736,-1.190755,cas_32
1248,altopad_209872_reparation_0146589839,housenumber,96,Rue Molière,94200,94041,Ivry-sur-Seine,,"94, Val-de-Marne, Île-de-France",0.9748045454545452,48.818042,2.390917,cas_32
1249,la_clef_des_fees_7418_reparation_0670891878,street,,Chemin des rigoles,74500,74127,Féternes,,"74, Haute-Savoie, Auvergne-Rhône-Alpes",0.9488872727272728,46.358912,6.5448,cas_32
1250,vr_menuiserie_203877_reparation,housenumber,10,voie Orange,63118,63063,Cébazat,,"63, Puy-de-Dôme, Auvergne-Rhône-Alpes",0.7442387878787879,45.840586,3.122964,cas_32
1251,optim_guitare_205533_reparation_0492298702,housenumber,1,Avenue Louison Bobet,6130,06069,Grasse,,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",0.7883877777777778,43.62342,6.936085,cas_32
1252,kevin_girouard_184478_reparation_0780434665,street,,Chemin du Château d'Eau,14710,14281,Formigny La Bataille,,"14, Calvados, Normandie",0.74124247771836,49.368222,-0.92764,cas_32
1253,percy_motoculture_66580_reparation_0233517996,housenumber,40,Avenue du Général Bradley,50410,50393,Percy-en-Normandie,,"50, Manche, Normandie",0.9594172727272726,48.917247,-1.190423,cas_32
1254,baraduc_mariepierre_116871_reparation_0681807066,housenumber,7,Rue de l’Edarou - Puy Gilbert,63780,63294,Queuille,,"63, Puy-de-Dôme, Auvergne-Rhône-Alpes",0.9002213223140496,45.975353,2.826617,cas_31
1255,noneinformatique_165617_reparation,street,,Rue Jean Raymond Guyon,33150,33119,Cenon,,"33, Gironde, Nouvelle-Aquitaine",0.9619736363636364,44.851319,-0.528526,cas_32
1256,aybek_marcel_210726_reparation_0139020548,housenumber,2,Rue Royale,78000,78646,Versailles,,"78, Yvelines, Île-de-France",0.9763127272727272,48.799143,2.127648,cas_32
1257,clement_michel_134994_reparation_0638822785,street,,Sangette,41300,41256,Theillay,,"41, Loir-et-Cher, Centre-Val de Loire",0.9414927272727271,47.347706,2.118952,cas_32
1258,regiopub_171892_reparation,housenumber,25,Rue du Général Gouget,47300,47323,Villeneuve-sur-Lot,,"47, Lot-et-Garonne, Nouvelle-Aquitaine",0.9673545454545454,44.408215,0.705248,cas_32
1259,grid_made_in_moi_174775_reparation_0652559195,housenumber,6b,Rue Edouard Branly,33160,33449,Saint-Médard-en-Jalles,,"33, Gironde, Nouvelle-Aquitaine",0.7822462092624357,44.895883,-0.767403,cas_32
1260,papillon_noir_200852_reparation,housenumber,1,Les Faux,58330,58092,Crux-la-Ville,,"58, Nièvre, Bourgogne-Franche-Comté",0.9426263636363637,47.158504,3.545937,cas_32
1261,viel_mariepierre_72322_reparation,housenumber,9,Rue des Tisserins,53200,53062,Château-Gontier-sur-Mayenne,,"53, Mayenne, Pays de la Loire",0.9639427272727272,47.828748,-0.715955,cas_32
1262,planete_jewelry_art_193546_reparation_0625658061,housenumber,38,Rue du Moulin Alidor,60360,60178,Crèvecœur-le-Grand,,"60, Oise, Hauts-de-France",0.9582545454545452,49.602483,2.069622,cas_32
1263,business_modern_computer_services_210467_reparation,housenumber,102,Avenue des Champs Elysées,75008,75108,Paris,Paris 8e Arrondissement,"75, Paris, Île-de-France",0.7875114049586776,48.871834,2.302297,cas_32
1264,ostells_gregory_jeanluc_michel_15430_reparation_0620594860,street,,Chemin de bizet,13016,13216,Marseille,Marseille 16e Arrondissement,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.6050499072356215,43.364908,5.330322,cas_32
1265,chez_philippe_162790_reparation_0670180894,housenumber,30,Rue des Petits Commerces,17530,17021,Arvert,,"17, Charente-Maritime, Nouvelle-Aquitaine",0.7841452813852813,45.744146,-1.113164,cas_32
1266,compucity_20035_reparation,street,,Avenue Emile Didier,5000,05061,Gap,,"05, Hautes-Alpes, Provence-Alpes-Côte d'Azur",0.5448021212121212,44.565568,6.092432,cas_31
1267,bn_services_181923_reparation_0781573002,locality,,,13370,13053,Mallemort,,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.6871906493506493,43.713383,5.189389,cas_32
1268,miv_137733_reparation_0248529090,locality,,,18100,18279,Vierzon,,"18, Cher, Centre-Val de Loire",0.9532863636363637,47.245187,2.067306,cas_32
1269,atelier_de_la_flambardiere_114288_reparation_0231228781,locality,,,14520,14591,Aure sur Mer,,"14, Calvados, Normandie",0.7246579693034237,49.348421,-0.820618,cas_31
1270,laurent_lerenard_107787_reparation_0231689381,street,,Impasse des Riaux,14380,14352,Landelles-et-Coupigny,,"14, Calvados, Normandie",0.7415388888888889,48.89098,-1.003742,cas_32
1271,saint_guily_philippe_166568_reparation,street,,Chemin de Guilhemas,64270,64499,Salies-de-Béarn,,"64, Pyrénées-Atlantiques, Nouvelle-Aquitaine",0.8823536363636363,43.457706,-0.934343,cas_32
1272,gregoire_anne_68921_reparation_0632420747,street,,Les Babins (Bouzillé),49530,49069,Orée d'Anjou,,"49, Maine-et-Loire, Pays de la Loire",0.9085285645933012,47.365501,-1.111442,cas_31
1273,bio_nams_178284_reparation_0628976401,street,,Chemin du Clair Logis,5000,05061,Gap,,"05, Hautes-Alpes, Provence-Alpes-Côte d'Azur",0.7137952066115703,44.557086,6.083174,cas_32
1274,cliclasp_114647_reparation_0603127622,street,,Route du Châlet,14270,14431,Mézidon Vallée d'Auge,,"14, Calvados, Normandie",0.8776377075098813,49.107501,0.055888,cas_32
1275,urbain_industrie_180327_reparation,street,,Allee du Pic Abeille,13270,13039,Fos-sur-Mer,,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.807000266075388,43.459467,4.927858,cas_32
1276,hg_informatique_199021_reparation,housenumber,73,Rue Victor Puiseux,39000,39300,Lons-le-Saunier,,"39, Jura, Bourgogne-Franche-Comté",0.9600581818181818,46.682712,5.576126,cas_32
1277,jkn_68807_reparation,street,,Rue du grand Montrejeau,49100,49007,Angers,,"49, Maine-et-Loire, Pays de la Loire",0.5349977489177489,47.465079,-0.519839,cas_32
1278,cococanell_17435_reparation_0493521847_0661866479,housenumber,76,Boulevard Jean Behra,6100,06088,Nice,,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",0.9814772727272728,43.729004,7.244256,cas_32
1279,b_ba_177738_reparation_0663067132,housenumber,1138,Chemin de la Grande Bastide,6250,06085,Mougins,,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",0.9730990909090907,43.585505,6.985317,cas_32
1280,bourdeau_thiery_67928_reparation,housenumber,7,Impasse de l'autise,85240,85227,Saint-Hilaire-des-Loges,,"85, Vendée, Pays de la Loire",0.857464349376114,46.452507,-0.611963,cas_32
1281,desmeulles_aurore_176694_reparation_0768823413,housenumber,5,Rue de Normandie,14400,14047,Bayeux,,"14, Calvados, Normandie",0.8712527272727272,49.283191,-0.702851,cas_32
1282,ohspot_119558_reparation_0479245617,housenumber,333,Rue de la Petite Prairie (Bellecombe),73260,73003,Grand-Aigueblanche,,"73, Savoie, Auvergne-Rhône-Alpes",0.7928525685425685,45.50285,6.501949,cas_32
1283,gomez_francis_135315_reparation_0761563893,street,,Impasse Gay-Lussac,18000,18033,Bourges,,"18, Cher, Centre-Val de Loire",0.8815279144385025,47.105329,2.40904,cas_32
1284,thamani_221947_reparation,street,,Boulevard du redon,13009,13209,Marseille,Marseille 9e Arrondissement,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.6213937373737374,43.249547,5.422476,cas_32
1285,polchetti_giovanni_170850_reparation_0553238924,municipality,,,24500,24383,Saint-Capraise-d'Eymet,,"24, Dordogne, Nouvelle-Aquitaine",0.5544278088578088,44.708522,0.502399,cas_32
1286,jequipe2_222835_reparation,housenumber,320,Rue de Chambourg,1100,01283,Oyonnax,,"01, Ain, Auvergne-Rhône-Alpes",0.9615981818181816,46.268516,5.607602,cas_32
1287,agoofy_60471_reparation_0232159010,street,,Rue Denis Papin,27140,27284,Gisors,,"27, Eure, Normandie",0.9555854545454544,49.264552,1.78824,cas_32
1288,anibois_109313_reparation_0614032824,street,,Chemin de la Cantarelle,13150,13017,Boulbon,,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.7339070629370629,43.886177,4.703997,cas_32
1289,chamary_tiffany_51828_reparation_0753102446,housenumber,30,Avenue Henri Malacrida,13100,13001,Aix-en-Provence,,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.9744727272727272,43.514587,5.469115,cas_32
1290,tristan_reinarz_workshops_19111_reparation_0613885652_0609079158,housenumber,10,Avenue Marcel Pagnol,83120,83115,Sainte-Maxime,,"83, Var, Provence-Alpes-Côte d'Azur",0.6649726573426573,43.333434,6.656437,cas_32
1291,planistone_111769_reparation,housenumber,118,Rue de la Mairie,26150,26001,Solaure en Diois,,"26, Drôme, Auvergne-Rhône-Alpes",0.9405154545454544,44.713461,5.401677,cas_32
1292,pro_cycle_services_178570_reparation_0684510282,housenumber,824,Rue de la Quenouille,13140,13063,Miramas,,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.9553745454545456,43.586166,4.996316,cas_32
1293,mme_hemairia_rabiha_198160_reparation_0674272893,street,,Avenue Roland Carraz,21300,21166,Chenôve,,"21, Côte-d'Or, Bourgogne-Franche-Comté",0.9704918181818182,47.29225,5.015335,cas_32
1294,ebenisterie_meyer_116784_reparation_0479872511,housenumber,151,Chemin de la Brise,1260,01079,Champagne-en-Valromey,,"01, Ain, Auvergne-Rhône-Alpes",0.9409227272727272,45.926612,5.708268,cas_32
1295,isabel_clerc_14010_reparation_0442669497,housenumber,627,avenue paul jullien,13100,13109,Le Tholonet,,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.9364709090909088,43.511024,5.486893,cas_32
1296,corser_214023_reparation_0980376611,street,,Avenue du Val Joyeux,78450,78674,Villepreux,,"78, Yvelines, Île-de-France",0.6836754545454544,48.821549,2.000139,cas_32
1297,jean_pitot_service_181555_reparation_0674678955,housenumber,3075,Route de Menerbes,84580,84086,Oppède,,"84, Vaucluse, Provence-Alpes-Côte d'Azur",0.9527,43.853036,5.163145,cas_32
1298,lahoussine_sylvain_204263_reparation_0624091125,housenumber,1,Avenue de Quilly,44630,44128,Plessé,,"44, Loire-Atlantique, Pays de la Loire",0.657776898395722,47.516366,-1.919324,cas_32
1299,fee_des_gemmes_203001_reparation_0605179723,housenumber,273,Route des Aygachas,43370,43174,Saint-Christophe-sur-Dolaison,,"43, Haute-Loire, Auvergne-Rhône-Alpes",0.8657428213166144,44.972172,3.826742,cas_32
1300,pc_aixpress_179270_reparation_0661248280,street,,Avenue Philippe Solari,13090,13001,Aix-en-Provence,,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.8818639393939394,43.539166,5.443066,cas_32
1301,jdb_informatique_164066_reparation,street,,Avenue Andre Malraux,19100,19031,Brive-la-Gaillarde,,"19, Corrèze, Nouvelle-Aquitaine",0.9694245454545456,45.164014,1.491778,cas_32
1302,ozencia_2626_reparation_0475012057,housenumber,58,Rue Pierre Julien,26200,26198,Montélimar,,"26, Drôme, Auvergne-Rhône-Alpes",0.8448962337662336,44.557757,4.750716,cas_32
1303,aurieres_karine_11362_reparation_0622905773,street,,la Bouscaillade,15340,15027,Puycapel,,"15, Cantal, Auvergne-Rhône-Alpes",0.9422836363636364,44.691664,2.310852,cas_32
1304,mmlc_metallier_et_meublier_de_lieu_com_20726_reparation_0490391944,housenumber,100,Avenue de la Serre,84700,84129,Sorgues,,"84, Vaucluse, Provence-Alpes-Côte d'Azur",0.9631163636363635,44.017907,4.878434,cas_32
1305,l_atelier_de_patricia_19682_reparation_0608225663,housenumber,51,Route de la Madrague,83270,83112,Saint-Cyr-sur-Mer,,"83, Var, Provence-Alpes-Côte d'Azur",0.9678809090909092,43.166986,5.695314,cas_32
1306,kalliste_perle_202194_reparation,street,,Avenue de Valdonne,13124,13073,Peypin,,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.9626436363636364,43.386876,5.57796,cas_32
1307,woodworker_shop_122204_reparation_0630898936,street,,Parc d’Activites du Manoir,76170,76384,Lillebonne,,"76, Seine-Maritime, Normandie",0.8518018375241778,49.508893,0.536255,cas_32
1308,ocean_de_couture_221877_reparation_0620831333,housenumber,114,Montée des Maurettes,6270,06161,Villeneuve-Loubet,,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",0.963001818181818,43.635251,7.130107,cas_32
1309,les_bijoux_de_doudou_174121_reparation_0625322214,housenumber,384,Avenue de la Libération Charles de Gaulle,33110,33069,Le Bouscat,,"33, Gironde, Nouvelle-Aquitaine",0.7072182116244411,44.869124,-0.609736,cas_32
1310,aux_ptits_bois_charmants_223666_reparation_0625465709,housenumber,243,Chemin de l’Abreuvoir,7430,07225,Saint-Clair,,"07, Ardèche, Auvergne-Rhône-Alpes",0.846181754756871,45.28074,4.671007,cas_32
1311,au_fil_du_jour_163884_reparation_0545365226,street,,Rue du Commerce,16100,16089,Châteaubernard,,"16, Charente, Nouvelle-Aquitaine",0.61731088794926,45.680967,-0.317332,cas_32
1312,scobs_110795_reparation,street,,Rue de l'Europe,49400,49123,Distré,,"49, Maine-et-Loire, Pays de la Loire",0.9411881818181818,47.231316,-0.118002,cas_32
1313,intemporel_by_van_doosselaere_166738_reparation,housenumber,12,Rue Alain Gerbault,17180,17274,Périgny,,"17, Charente-Maritime, Nouvelle-Aquitaine",0.9548045454545452,46.159003,-1.114039,cas_32
1314,kreakrys_205425_reparation,locality,,,6540,06023,Breil-sur-Roya,,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",0.6114923966942148,43.900361,7.511051,cas_31
1315,actravaux_181711_reparation_0635581607,street,,Route de Garouvin,83890,83018,Besse-sur-Issole,,"83, Var, Provence-Alpes-Côte d'Azur",0.748560707070707,43.331936,6.177527,cas_32
1316,m_fabulet_renaldo_196476_reparation_0664935221,housenumber,170,Rue de Vincelles,71500,71263,Louhans,,"71, Saône-et-Loire, Bourgogne-Franche-Comté",0.95711,46.639046,5.224654,cas_32
1317,jo_bevan_11732_reparation_0471595160,housenumber,693,Route de Freycenet,43190,43244,Tence,,"43, Haute-Loire, Auvergne-Rhône-Alpes",0.9506290909090908,45.126066,4.331513,cas_32
1318,automobiles_et_techniques_electriques_160228_reparation,housenumber,20,Rue Blaise Pascal,17180,17274,Périgny,,"17, Charente-Maritime, Nouvelle-Aquitaine",0.959190909090909,46.162135,-1.109457,cas_32
1319,unplugged_8701_reparation,street,,Place de l'office du tourisme,74110,74191,Morzine,,"74, Haute-Savoie, Auvergne-Rhône-Alpes",0.5962633201581027,46.181363,6.704175,cas_32
1320,reactiv_services_39507_reparation_0646011721,housenumber,6,Place Jean Mermoz,83120,83115,Sainte-Maxime,,"83, Var, Provence-Alpes-Côte d'Azur",0.9597254545454544,43.310931,6.63566,cas_32
1321,amandine_ogier_ebenisterie_203299_reparation_0612687660,street,,Rue de Chantegrelet,42600,42299,Savigneux,,"42, Loire, Auvergne-Rhône-Alpes",0.8448235198135198,45.62597,4.095971,cas_32
1322,fortunel_patrick_163403_reparation_0553297967,street,,Impasse Du Claud De Sauret,24220,24142,Coux et Bigaroque-Mouzens,,"24, Dordogne, Nouvelle-Aquitaine",0.6862013412816692,44.857652,0.991668,cas_32
1323,urbanfuste_163697_reparation_0648064010,locality,,,19400,19091,Hautefage,,"19, Corrèze, Nouvelle-Aquitaine",0.9334536363636364,45.091258,1.991344,cas_31
1324,vivi_coccinelle_fantaisie_5699_reparation_0472656842,locality,,,1700,01249,Miribel,,"01, Ain, Auvergne-Rhône-Alpes",0.9492054545454544,45.862025,4.909349,cas_32
1325,abrial_yohan_ya_18720_reparation,street,,Avenue Paul Roussel,83990,83119,Saint-Tropez,,"83, Var, Provence-Alpes-Côte d'Azur",0.6839812896405919,43.268145,6.6391,cas_32
1326,quartermaster_177973_reparation_0988995522,housenumber,45,Allée des Ormes,6250,06085,Mougins,,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",0.964300909090909,43.611089,7.01365,cas_32
1327,mr_vaubourg_gerard_161030_reparation_0546962809,street,,Lieu Dit les Robelines,17800,17056,Bougneau,,"17, Charente-Maritime, Nouvelle-Aquitaine",0.71648,45.606647,-0.494403,cas_32
1328,neyo_services_211611_reparation_0662023008,housenumber,26t,Rue Nicolaï,75012,75112,Paris,Paris 12e Arrondissement,"75, Paris, Île-de-France",0.7988951026392961,48.836307,2.394867,cas_32
1329,puissance_pc_67672_reparation,housenumber,4,Rue du général de gaulle,85140,85084,Essarts en Bocage,,"85, Vendée, Pays de la Loire",0.9616627272727272,46.77408,-1.226673,cas_32
1330,golf_clubmakers_migal_163585_reparation,street,,Chemin Ene Maitea,64210,64125,Bidart,,"64, Pyrénées-Atlantiques, Nouvelle-Aquitaine",0.9599463636363637,43.448174,-1.564442,cas_32
1331,carina_vega_172143_reparation,housenumber,79,Avenue de l'Abbaye,64990,64304,Lahonce,,"64, Pyrénées-Atlantiques, Nouvelle-Aquitaine",0.9553636363636362,43.482326,-1.391348,cas_32
1332,dr_informatique_122423_reparation_0652260241,housenumber,6,Rue Mendes France,76190,76758,Yvetot,,"76, Seine-Maritime, Normandie",0.9528127272727271,49.618376,0.766186,cas_32
1333,sarl_vendee_moteurs_pompes_67273_reparation_0251669380,street,,les Laitières,85500,85017,Beaurepaire,,"85, Vendée, Pays de la Loire",0.6313727272727273,46.905279,-1.059172,cas_32
1334,so_croch_199444_reparation_0661874284,housenumber,6,Rue de la Fulle,39400,39367,Morbier,,"39, Jura, Bourgogne-Franche-Comté",0.947380909090909,46.538356,6.012792,cas_32
1335,tattou_iphone_202144_reparation_0660315427,housenumber,350,Chemin de Robert,4100,04112,Manosque,,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",0.9648990909090908,43.818041,5.789571,cas_32
1336,la_felily_couturiere_214374_reparation_0652568468,housenumber,88,Rue du Petit Parc,78120,78517,Rambouillet,,"78, Yvelines, Île-de-France",0.9709890909090908,48.641935,1.839765,cas_32
1337,artisan_ebeniste_thomas_cinquin_51203_reparation,housenumber,65,Impasse des Sources,26400,26125,Eurre,,"26, Drôme, Auvergne-Rhône-Alpes",0.9452090909090908,44.737998,4.981604,cas_32
1338,imbert_frederic_134924_reparation_0236708912,housenumber,2,Impasse Poncelet,37300,37122,Joué-lès-Tours,,"37, Indre-et-Loire, Centre-Val de Loire",0.95527,47.34495,0.661286,cas_32
1339,ctm_bire_et_fils_187595_reparation_0472055505,street,,Route de Pusignan,69330,69280,Jons,,"69, Rhône, Auvergne-Rhône-Alpes",0.9551490909090908,45.795088,5.084153,cas_32
1340,cogitek_210902_reparation_0164063107,housenumber,5,Rue Blaise Pascal,77720,77317,Mormant,,"77, Seine-et-Marne, Île-de-France",0.9533745454545456,48.614306,2.884384,cas_32
1341,aubert_jean_david_135194_reparation_0237252060,housenumber,24,Rue de Voves,28360,28309,Prunay-le-Gillon,,"28, Eure-et-Loir, Centre-Val de Loire",0.9513063636363636,48.352486,1.631165,cas_32
1342,bebe_scratch_208229_reparation_0648793854,housenumber,5,Rue des Noisetiers,63780,63349,Saint-Georges-de-Mons,,"63, Puy-de-Dôme, Auvergne-Rhône-Alpes",0.8532093939393939,45.925968,2.864855,cas_32
1343,fo_tech_182622_reparation,housenumber,99,Rue Jean Dausset Mft,84140,84007,Avignon,,"84, Vaucluse, Provence-Alpes-Côte d'Azur",0.672798796068796,43.916135,4.892329,cas_32
1344,microcosmos_120242_reparation_0673191316,housenumber,78,Allée Primavera,74370,74010,Annecy,,"74, Haute-Savoie, Auvergne-Rhône-Alpes",0.9671345454545452,45.952051,6.114561,cas_32
